"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"553203";"Duisburg";10;10;10;8;10;10;10;10;7;10;10;10;10;10;0;6;10;10;5;7;200;200;1000;100;100;0;0;8;0;3;7;3;10;10;10;10;8;8;6;10;0;10;10;10;10;10;10;7;10;10;10;10;9;10;10;10;9;10;0;0;0;0;8;10;0;10;0;10;10;10;10;10;3;0;2;2;0;10;0;0;5;7;4;5;10;10;5;5;7;1;0;3;7;1;1;7;1;1;1;7;7;7;7;7;7;2;7;1;7;7;3;3;1;1;1;1;1;7;1;7;65;2;3;1;3;2;"46539";2
"537631";"Duisburg";6;6;6;6;6;5;5;6;4;4;7;6;3;3;NA;5;5;4;NA;NA;0;130;60;50;0;20;NA;5;4;4;NA;NA;10;10;8;8;10;10;10;7;6;10;10;10;10;10;10;8;7;10;8;8;10;8;8;10;10;10;NA;NA;NA;NA;8;8;8;7;0;10;10;10;8;10;10;5;3;5;0;NA;10;0;8;10;10;10;10;2;2;0;0;0;0;3;5;2;6;6;1;7;6;7;7;4;4;3;3;3;2;2;2;4;4;2;1;1;2;1;1;NA;2;6;77;2;5;1;1;1;"47829";NA
"542859";"Duisburg";10;10;10;9;9;6;10;10;10;10;10;10;8;10;5;6;2;3;3;5;20;0;0;40;20;20;2;3;2;0;2;1;8;8;2;8;8;9;9;8;2;5;9;2;2;3;8;8;2;3;2;4;2;3;8;7;8;8;8;7;3;8;8;9;9;7;3;6;10;2;2;5;8;8;2;4;3;4;5;5;5;5;6;5;10;7;10;5;0;8;3;3;7;7;5;4;2;7;3;4;5;5;4;6;7;7;7;6;7;5;6;5;6;7;5;6;7;6;6;7;15;2;1;5;1;1;"45891";NA
"542859";"Duisburg";8;8;9;8;7;8;7;8;7;8;9;9;8;10;8;7;8;8;7;8;130;150;400;150;200;100;8;8;7;8;7;8;7;6;8;7;8;7;5;6;8;9;8;7;9;7;8;5;6;5;6;7;8;6;7;6;8;7;6;8;7;8;7;6;5;6;5;6;8;7;9;9;7;8;6;8;7;6;8;7;5;7;8;6;8;9;8;9;8;9;9;3;5;5;5;7;5;6;5;6;5;5;6;5;6;5;6;7;5;6;7;6;7;5;7;6;7;6;7;7;60;2;3;2;2;1;"45699";1
"553823";"Duisburg";7;7;8;7;6;4;5;2;3;2;2;4;4;5;7;6;5;6;3;7;30;100;300;60;50;10;2;3;4;6;3;6;6;5;3;8;6;6;2;2;2;4;4;9;9;9;9;4;4;6;4;8;4;3;3;5;5;5;3;2;0;7;4;5;1;3;2;4;4;8;8;7;7;3;4;7;5;3;5;2;2;10;10;10;6;0;0;0;0;0;5;3;5;4;2;2;1;3;2;2;4;5;6;5;5;6;5;6;6;6;4;3;2;5;6;6;4;2;6;6;22;1;2;4;1;1;"47059";NA
"551504";"Duisburg";10;10;10;10;10;10;10;10;5;8;8;10;8;10;7;8;7;7;7;8;400;700;1000;100;250;50;7;4;8;5;5;8;8;8;8;9;5;5;6;5;7;8;8;7;7;7;9;10;6;5;6;7;7;7;7;8;9;8;1;3;1;1;1;2;2;1;1;4;5;5;7;4;1;3;3;5;5;1;4;1;2;7;10;4;6;0;0;0;0;0;0;3;7;4;1;1;4;2;4;3;2;3;7;1;1;4;1;1;2;2;1;1;1;4;5;1;1;2;3;3;46;1;3;1;2;1;"47119";1
"546730";"Duisburg";9;7;7;6;7;8;7;9;9;7;7;9;6;6;5;8;6;5;5;4;40;200;500;20;40;30;8;5;7;6;4;4;8;8;5;8;6;5;6;7;2;8;5;7;6;7;5;4;5;7;7;7;8;6;6;9;9;8;10;8;3;10;6;10;2;7;3;7;4;7;7;5;5;4;4;7;4;3;6;3;4;9;7;7;7;2;6;4;1;1;6;3;6;2;5;4;1;2;4;2;3;5;4;1;2;1;5;1;1;3;4;2;4;2;3;2;2;6;6;5;26;1;3;3;3;1;"45276";1
"551057";"Duisburg";9;10;5;10;8;10;5;10;1;1;10;10;1;10;5;10;5;8;5;10;50;700;1000;10;NA;20;0;10;7;10;8;10;0;5;0;2;0;3;2;10;0;10;10;10;10;8;10;8;8;10;10;10;10;10;10;5;5;10;0;8;0;0;0;8;0;10;0;6;10;10;8;8;5;4;2;5;8;5;10;5;10;5;10;10;10;0;0;0;0;1;5;3;7;5;4;4;1;2;1;3;6;5;7;1;3;7;1;1;1;7;1;1;1;1;2;3;1;7;3;3;58;1;3;1;2;2;"47198";1
"551504";"Duisburg";9;10;10;10;10;10;8;6;8;4;5;10;4;10;1;1;0;2;4;2;500;500;2000;100;600;100;0;0;0;0;0;0;2;10;5;5;0;0;0;0;0;0;0;3;3;5;8;5;4;3;6;4;7;7;10;3;8;8;0;2;0;0;0;10;0;8;0;6;5;2;1;7;6;5;2;1;1;0;5;5;5;3;8;4;5;1;1;0;0;0;0;3;7;4;2;1;1;3;1;6;6;4;3;5;6;5;2;1;1;4;5;3;1;2;1;1;3;6;3;3;50;1;3;1;3;1;"47249";1
"551191";"Duisburg";10;10;8;10;10;8;10;10;10;5;10;10;5;5;8;10;10;10;5;5;30;50;0;10;200;50;2;5;5;10;2;5;10;10;10;10;2;5;0;0;2;10;10;10;10;10;5;5;10;5;5;10;5;0;5;10;10;10;0;5;0;10;0;5;0;2;3;6;6;8;0;8;5;8;0;8;0;10;10;0;7;0;0;0;0;0;0;0;0;0;0;3;7;7;1;4;1;4;5;7;4;7;7;1;1;1;1;1;1;2;1;1;1;7;1;7;4;1;4;7;18;1;3;1;1;4;"47574";1
