"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"550657";"Frankfurt a. M.";8;9;10;10;10;8;7;0;4;3;0;10;6;10;5;8;7;6;3;5;0;20;0;70;10;60;4;5;6;6;NA;NA;10;8;5;10;8;7;5;8;7;5;6;7;6;10;9;8;7;8;7;8;7;5;7;10;8;8;9;5;3;8;4;6;1;10;7;5;4;4;5;8;8;7;2;10;9;1;5;0;5;9;7;4;10;2;4;1;0;5;6;3;7;5;5;7;4;5;5;6;7;7;5;5;6;7;5;6;5;7;5;1;4;3;1;4;3;5;4;7;21;1;2;3;1;1;"65929";1
"527772";"Frankfurt a. M.";8;7;2;2;6;10;1;1;2;2;2;6;2;2;5;10;8;1;1;4;700;400;400;200;400;200;1;1;1;1;1;1;7;9;8;9;1;1;1;1;1;5;9;1;1;10;5;5;0;9;2;2;7;2;2;10;8;3;1;6;2;2;3;2;2;5;2;3;10;3;3;10;6;6;2;9;0;0;9;2;2;10;10;0;10;6;2;2;3;2;3;3;7;7;7;7;5;7;6;7;7;4;7;5;5;7;3;2;7;7;6;6;4;7;7;2;2;7;2;3;44;1;3;2;3;3;"68519";2
"544721";"Frankfurt a. M.";9;8;8;8;7;8;8;10;8;8;8;5;5;10;6;5;0;0;5;10;NA;NA;NA;NA;NA;NA;0;0;3;5;0;0;0;5;5;5;5;5;5;5;5;10;10;10;5;5;5;5;5;5;5;5;5;0;0;0;0;5;0;5;5;5;0;0;0;10;0;10;10;10;5;5;5;5;0;10;0;0;5;0;0;0;0;0;10;5;0;0;0;0;0;3;5;7;7;7;4;4;1;7;7;4;7;7;7;7;1;4;1;7;7;7;4;4;4;4;2;6;1;1;65;1;3;4;4;3;"61352";2
"554423";"Frankfurt a. M.";7;8;8;10;9;7;6;4;6;5;6;9;2;7;5;8;7;3;4;7;32;200;300;30;0;30;9;6;8;9;5;3;7;10;NA;NA;4;4;4;6;0;8;7;9;7;7;8;6;5;7;9;8;7;6;8;8;4;7;10;8;NA;NA;1;8;2;5;0;3;8;10;9;9;3;1;0;2;0;0;4;0;5;0;0;4;8;3;2;0;1;1;0;3;3;1;4;4;1;7;5;4;6;5;2;1;2;1;3;6;2;6;1;2;2;7;1;1;4;5;2;4;15;1;1;NA;1;2;"63457";NA
"550919";"Frankfurt a. M.";6;7;10;8;7;9;4;2;8;7;5;6;7;8;0;0;0;0;0;0;150;100;20;50;60;30;0;0;0;0;0;0;7;8;4;6;0;0;0;0;0;0;0;6;7;5;8;2;3;4;7;8;8;2;4;7;8;6;0;1;0;0;0;0;0;0;10;1;2;0;10;9;8;0;0;0;4;0;6;0;0;1;6;5;5;0;0;0;0;0;0;3;7;3;2;1;1;4;5;7;4;2;4;2;4;2;1;1;2;6;1;3;2;1;2;1;6;5;4;7;57;1;3;1;2;3;"97828";1
"552996";"Frankfurt a. M.";10;10;10;10;10;10;10;10;10;10;10;10;10;10;9;9;8;9;9;7;20;150;400;100;20;20;9;9;9;9;9;9;10;10;10;10;10;10;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;3;3;10;10;10;9;10;10;10;8;9;9;10;7;7;6;9;6;6;9;10;10;10;10;10;6;10;9;10;10;10;1;7;7;4;4;2;4;5;2;2;7;6;7;7;5;5;5;2;4;4;4;4;6;7;6;7;4;6;4;20;2;2;3;1;1;"60327";1
"543594";"Frankfurt a. M.";9;9;10;10;10;10;9;10;10;10;10;10;10;10;9;10;9;9;9;9;50;400;70;20;80;20;0;8;8;8;8;8;10;10;9;8;3;10;5;10;8;10;10;8;10;10;10;10;10;10;9;9;9;8;8;10;10;10;5;2;0;3;0;10;3;10;0;8;8;0;10;9;8;7;7;7;0;10;6;0;2;10;10;10;10;0;6;0;0;0;0;3;7;5;4;4;2;6;6;7;5;5;7;2;6;4;1;5;2;6;3;3;5;6;6;4;7;6;4;2;69;2;5;1;1;1;"18059";NA
"547729";"Frankfurt a. M.";8;6;9;8;8;5;5;8;6;8;6;8;6;6;5;5;5;5;5;5;70;250;130;400;140;110;8;8;5;7;7;6;8;8;9;9;8;8;5;6;4;8;8;6;8;8;8;4;7;7;6;7;7;7;6;9;9;8;3;3;3;5;5;4;6;6;7;5;4;8;8;7;7;7;6;3;4;5;2;2;2;5;6;7;5;4;6;6;5;5;5;3;6;6;5;7;7;2;2;2;4;6;7;2;2;1;7;7;5;5;4;4;2;2;1;1;1;1;3;3;70;2;5;1;2;2;"63477";1
"550985";"Frankfurt a. M.";9;10;10;10;10;9;9;1;1;1;0;10;5;5;2;8;5;5;5;5;300;500;200;50;50;0;5;5;5;5;5;8;8;7;1;0;5;5;5;2;0;8;8;9;2;5;5;5;10;10;3;3;3;3;3;8;8;8;0;1;0;0;1;1;1;5;0;10;10;10;2;10;9;9;5;6;0;3;0;0;2;10;9;6;10;9;2;0;0;0;0;3;2;1;3;2;5;7;6;4;4;6;5;1;6;3;1;1;1;3;5;4;4;1;1;1;4;4;2;4;72;1;5;2;2;2;"61118";NA
"550912";"Frankfurt a. M.";9;9;10;8;8;6;7;10;9;7;10;10;2;10;5;10;10;5;7;5;0;800;900;100;80;10;6;10;5;5;6;5;10;10;10;10;10;10;10;8;10;9;9;8;9;7;9;10;7;9;8;9;9;8;9;10;10;10;5;8;4;6;10;10;10;10;10;10;10;6;10;9;10;8;4;8;3;8;9;3;8;10;10;10;10;2;10;0;3;9;0;2;6;5;2;2;4;5;6;6;7;7;4;1;3;4;2;5;6;6;6;5;6;3;2;1;3;7;2;5;59;2;4;1;1;2;"66424";NA
