"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"546775";"Dortmund";8;8;9;8;9;9;8;10;10;10;10;10;8;8;6;8;8;8;8;8;350;600;1000;200;300;50;2;2;2;2;2;2;8;9;7;9;6;6;6;6;6;8;8;8;8;8;8;8;6;7;5;8;8;7;8;6;6;6;2;9;0;9;4;6;4;4;4;8;8;10;10;10;10;6;4;8;3;8;5;2;6;8;8;5;8;4;4;4;0;2;2;3;3;3;3;2;2;5;4;4;4;4;5;3;4;4;5;5;4;6;5;5;4;3;3;3;3;4;3;5;49;2;3;1;2;2;"44534";1
"550385";"Dortmund";8;10;10;10;10;10;8;10;6;8;8;10;5;10;6;10;7;7;7;5;200;600;1000;100;100;10;4;8;5;10;4;4;10;10;8;10;10;5;8;10;5;10;7;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;2;2;0;0;8;0;0;10;0;10;10;4;10;7;6;0;5;10;4;0;2;0;4;10;10;5;10;0;0;0;0;0;2;NA;7;4;2;6;1;6;3;3;7;6;7;5;6;7;6;3;5;7;4;2;2;1;6;2;2;3;4;7;57;2;3;1;2;1;"44227";1
"523251";"Dortmund";6;8;8;7;8;8;8;9;7;7;6;8;5;10;6;8;6;6;6;5;150;425;350;100;100;30;6;8;6;6;6;5;7;8;8;8;7;6;4;8;4;10;7;10;10;10;10;8;5;NA;7;5;8;7;8;10;10;10;4;7;0;6;7;0;0;7;0;9;6;10;10;10;9;6;5;NA;5;5;8;3;6;10;10;6;4;0;3;0;0;3;0;3;7;5;7;7;1;4;1;6;7;7;7;3;4;3;1;1;1;6;5;2;3;1;3;3;6;5;7;7;35;2;3;1;1;1;"44289";1
"551417";"Dortmund";10;9;9;8;10;10;10;9;9;9;9;10;9;9;7;9;8;7;7;8;50;250;550;50;100;50;5;8;5;9;10;8;10;10;7;10;10;7;7;7;7;10;10;9;10;10;10;5;10;10;8;10;10;9;10;9;10;9;3;9;5;5;10;2;0;10;7;0;5;5;10;10;9;5;5;8;5;10;8;5;9;10;10;8;10;8;8;0;3;3;9;1;5;3;1;2;6;5;4;7;6;7;7;1;3;6;4;2;2;3;1;2;1;2;2;2;1;3;2;3;50;2;3;1;2;2;"58636";1
"549171";"Dortmund";10;10;10;9;8;10;9;10;10;7;7;7;7;7;4;10;10;7;5;10;100;300;900;200;100;50;7;10;10;8;5;10;10;10;10;10;10;10;0;7;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;5;5;2;5;10;0;0;10;0;10;10;10;5;10;10;10;5;10;0;5;10;0;10;10;10;10;10;0;10;0;0;2;0;1;4;5;4;7;1;5;5;7;7;7;7;2;5;4;1;1;1;7;1;1;1;1;1;1;1;7;1;7;54;1;3;3;4;2;"48249";2
"550480";"Dortmund";10;10;8;9;10;9;8;6;7;6;8;10;4;6;5;9;3;5;2;3;250;400;250;40;30;50;2;7;4;8;5;5;10;10;7;7;7;6;2;8;4;8;7;3;2;8;4;6;5;3;3;3;7;6;5;3;10;5;3;7;0;0;0;5;2;5;2;5;2;8;8;6;0;9;6;5;3;9;3;8;8;0;5;5;10;1;2;0;0;0;1;3;3;2;2;2;1;2;2;5;5;5;6;4;2;2;5;6;6;5;4;3;4;6;4;3;2;6;3;4;45;1;3;1;2;3;NA;1
"548592";"Dortmund";7;7;6;6;7;6;6;5;4;5;4;6;4;5;3;6;4;4;5;3;50;100;400;50;20;20;6;3;4;6;7;7;8;9;6;9;5;5;4;7;2;7;6;8;8;8;8;6;6;7;7;8;7;6;6;7;7;7;9;7;0;9;2;4;7;7;0;7;6;8;8;8;6;6;6;7;7;8;7;2;2;5;2;5;8;2;2;0;1;3;0;3;6;3;2;2;1;5;3;6;7;4;3;1;2;2;2;4;3;2;1;1;1;1;1;1;3;5;6;6;71;2;5;1;1;1;"06112";NA
"548578";"Dortmund";7;4;4;3;3;4;3;8;5;7;5;8;3;1;7;8;3;8;7;5;175;175;575;60;55;35;4;5;2;4;4;2;4;7;2;8;1;2;1;2;1;2;3;1;1;3;2;7;8;7;7;4;4;3;2;8;2;6;3;6;1;8;1;1;1;1;1;1;2;1;1;2;1;6;8;7;7;3;3;2;2;8;2;5;5;1;2;1;2;7;2;3;5;3;3;2;6;2;2;3;2;5;2;6;6;6;5;5;4;5;6;5;4;4;5;5;6;5;5;4;51;2;3;2;1;2;"58239";1
"551269";"Dortmund";8;10;8;8;6;9;8;3;8;4;8;9;5;8;4;10;8;5;8;2;150;200;400;80;300;50;5;2;4;8;2;6;7;4;5;8;3;3;5;8;6;7;8;5;1;8;9;6;8;7;5;8;7;2;6;8;7;8;0;2;0;0;0;8;0;10;10;1;0;8;5;9;8;7;0;5;2;0;3;0;0;10;8;7;7;0;0;0;0;0;1;3;7;5;5;5;1;6;4;7;7;6;3;1;4;3;6;6;2;4;2;3;2;2;1;1;2;3;4;5;40;1;3;1;2;2;"59423";1
"551267";"Dortmund";9;8;9;6;5;4;8;7;6;7;5;4;4;3;8;7;6;8;7;6;150;200;500;150;300;0;8;7;8;6;4;7;8;9;7;6;7;9;6;5;3;7;9;7;5;8;8;9;7;6;8;4;6;8;6;8;9;7;7;4;2;5;4;2;6;4;2;4;6;8;5;3;2;5;7;5;3;6;7;5;3;5;6;7;7;6;4;7;8;4;2;3;5;4;2;5;2;4;5;4;3;2;5;6;7;5;6;5;3;2;4;6;7;3;6;5;4;3;5;6;73;2;5;1;1;4;"44339";1
