"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"549924";"Stuttgart";6;7;6;7;6;7;6;7;6;7;6;7;8;7;5;7;6;4;6;7;50;200;100;100;100;50;5;7;6;8;7;8;8;6;7;5;6;4;6;5;7;6;7;8;7;9;8;6;7;6;7;6;7;6;5;4;5;6;7;8;8;8;8;7;6;7;6;7;9;8;7;8;7;6;7;6;7;6;5;6;5;6;6;6;8;7;8;6;7;8;7;3;4;5;3;4;6;5;2;3;4;5;4;6;2;3;5;4;6;7;7;2;3;5;4;5;2;4;3;6;19;2;1;2;1;2;"73770";NA
"518088";"Stuttgart";2;2;3;5;6;7;3;8;6;7;4;8;3;8;1;2;3;2;4;0;45;300;650;100;80;10;2;1;1;3;2;1;8;7;6;8;7;7;6;6;4;8;8;8;6;4;6;7;6;7;3;8;9;2;7;7;8;7;6;5;0;2;2;2;1;3;0;7;8;4;2;2;3;7;2;7;0;8;8;0;6;6;7;7;7;0;2;0;0;2;0;3;5;3;3;2;6;7;6;7;6;2;2;2;4;2;6;6;5;7;2;2;4;2;1;1;6;6;7;7;67;2;5;1;1;2;"70806";NA
"540343";"Stuttgart";8;10;10;10;9;8;8;10;10;10;10;10;8;10;8;10;8;10;8;8;0;200;300;200;200;20;8;10;8;10;8;8;8;9;8;8;5;5;5;5;5;10;10;8;8;9;9;8;7;9;7;7;7;7;7;8;7;7;1;1;0;1;8;8;7;8;5;10;7;5;5;9;9;9;5;8;0;4;4;4;2;10;10;10;10;8;6;6;2;2;8;3;6;2;1;2;1;2;2;7;6;6;5;5;6;5;3;3;2;6;5;4;5;3;5;6;6;6;5;5;49;2;3;1;2;1;"70378";1
"523417";"Stuttgart";9;9;5;9;9;8;9;9;5;5;10;9;4;3;9;4;8;9;6;8;100;200;400;400;500;100;8;2;3;6;5;5;8;7;8;4;4;3;8;7;7;7;8;3;4;9;7;6;4;7;5;4;4;7;4;8;4;9;8;7;8;4;4;3;8;7;7;7;8;3;4;9;7;6;4;7;5;4;4;7;4;8;4;9;6;4;8;9;3;4;3;3;6;5;4;7;6;4;5;6;4;3;2;7;4;6;5;7;4;5;7;7;4;3;4;5;4;5;5;6;47;1;3;3;3;1;"70378";1
"552958";"Stuttgart";10;10;10;10;9;7;7;10;10;8;8;10;8;6;8;7;7;8;8;7;200;200;450;30;150;50;7;8;7;9;8;7;10;10;8;8;10;10;8;6;8;8;9;10;7;9;7;6;7;9;9;10;8;7;7;5;8;9;7;8;0;6;10;10;7;8;8;8;9;10;7;9;8;5;8;9;5;10;7;1;8;10;10;9;10;8;8;0;6;7;5;1;4;2;5;5;4;4;1;4;5;6;6;1;6;4;4;2;3;6;2;4;1;1;2;1;3;5;2;6;70;2;3;1;1;2;"71384";1
"544797";"Stuttgart";10;8;10;8;8;7;9;10;7;7;10;10;5;10;5;7;5;7;8;6;200;300;100;50;300;100;3;8;8;8;8;8;8;10;3;8;10;5;3;8;5;9;9;10;9;9;9;7;9;7;7;9;8;7;10;5;8;9;2;3;0;2;7;5;0;8;0;9;6;7;3;8;8;2;4;2;1;5;7;2;7;9;6;6;10;6;5;2;2;0;0;3;3;1;7;5;1;6;6;7;7;6;6;2;5;6;7;4;7;7;5;2;2;1;4;2;2;6;6;7;56;1;3;4;4;3;"71336";1
"542649";"Stuttgart";5;8;10;8;10;4;3;5;8;7;2;7;0;8;7;6;4;5;2;7;100;20;0;75;100;50;0;5;2;6;4;7;7;10;9;8;5;4;5;2;2;7;7;5;8;8;8;9;7;5;8;4;4;0;2;6;5;6;8;4;0;2;0;0;0;0;0;0;0;1;0;8;8;6;2;0;5;0;0;0;0;5;2;6;6;4;2;0;0;0;2;3;7;6;4;4;3;7;3;7;6;6;2;5;5;6;3;2;3;4;2;1;1;1;1;2;1;3;5;5;17;2;1;5;1;4;"74420";NA
"542649";"Stuttgart";8;9;9;7;7;6;9;7;8;8;10;10;6;10;5;9;9;5;7;9;1000;350;1600;100;100;50;7;2;5;9;5;5;7;9;3;8;5;3;2;3;2;9;9;10;7;10;10;10;9;10;10;10;10;10;8;10;10;10;2;5;0;4;1;0;0;7;1;6;5;5;9;9;7;10;3;10;2;4;10;0;0;9;10;9;10;4;2;0;0;0;0;3;5;3;3;1;1;7;3;7;6;7;7;1;2;1;7;2;1;7;4;4;2;4;1;2;1;6;3;6;49;1;3;1;3;4;"74427";1
"544871";"Stuttgart";8;8;9;9;10;10;8;8;7;6;6;9;6;8;7;9;7;9;9;9;500;600;1800;500;700;300;1;8;7;6;7;7;2;3;2;6;8;8;8;4;9;10;10;3;1;10;10;2;8;10;4;4;8;3;8;1;8;5;0;1;0;2;8;9;7;5;2;9;9;5;2;8;9;1;8;9;2;2;8;1;8;8;10;7;8;1;1;0;0;1;0;3;NA;3;4;5;2;6;2;7;6;6;5;5;6;6;6;3;2;6;3;2;1;4;5;2;4;5;1;6;45;1;3;1;2;2;"73614";1
"544907";"Stuttgart";10;8;9;7;8;5;4;10;5;5;5;10;0;5;10;10;5;5;4;4;1000;500;500;200;100;200;9;7;7;5;2;4;10;10;10;5;3;1;4;2;9;10;10;9;3;8;7;6;6;7;6;1;4;0;6;4;0;5;5;10;10;5;4;3;5;5;10;9;5;6;2;4;1;7;4;8;3;1;5;0;2;7;0;4;10;0;2;0;0;0;0;3;6;4;2;1;1;4;3;5;3;5;4;2;5;5;6;6;4;5;5;4;4;4;4;3;3;6;5;5;26;1;3;2;2;1;"70197";1
