"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"551681";"Bremen";10;10;10;10;10;10;10;7;8;9;8;10;7;9;5;6;7;3;4;2;30;100;0;200;20;0;6;5;2;4;3;5;10;10;3;10;10;5;6;10;9;8;6;8;9;6;10;10;10;8;9;7;9;10;9;8;9;10;10;10;0;0;5;4;2;3;2;1;4;2;4;6;3;1;4;3;6;4;5;6;5;6;5;7;10;0;0;0;0;0;NA;3;7;7;6;5;6;4;5;6;5;6;7;7;7;6;5;4;6;3;4;2;3;4;2;1;3;4;7;7;16;2;3;5;1;3;"28357";1
"547138";"Bremen";10;10;10;10;8;10;5;10;10;10;10;10;0;10;0;6;5;5;3;2;0;150;350;50;50;10;0;7;7;5;3;2;7;8;5;8;0;0;0;5;8;8;10;10;0;10;10;5;5;0;7;8;0;7;7;10;5;8;0;0;0;0;0;0;0;6;8;8;10;10;0;10;8;0;0;0;0;8;0;0;7;10;0;8;10;0;0;0;0;0;0;3;1;1;1;1;2;1;5;7;7;4;2;1;4;1;7;1;4;4;1;1;7;1;3;1;1;7;4;4;69;2;5;1;NA;2;"21683";NA
"551467";"Bremen";8;8;10;9;9;10;8;8;6;8;8;7;6;6;7;7;7;10;7;7;100;300;800;200;100;50;8;8;8;10;8;8;10;10;8;10;7;7;7;10;6;8;8;10;8;10;10;8;10;10;10;8;6;6;8;10;10;8;7;7;0;8;4;4;2;8;3;8;8;10;8;9;9;4;7;8;8;5;6;6;8;10;9;6;8;0;5;0;0;0;10;3;6;5;3;4;2;4;3;2;5;4;6;6;6;4;4;6;4;6;4;3;3;4;3;3;6;4;4;5;41;2;4;1;2;4;"27367";NA
"553254";"Bremen";8;8;10;10;8;10;10;10;7;10;8;10;5;9;7;10;6;10;5;5;100;400;100;100;50;75;0;8;5;9;9;5;9;10;0;10;8;8;8;6;2;9;8;6;6;8;8;9;7;8;3;8;9;2;8;8;8;6;0;3;0;2;8;2;6;8;0;9;5;5;6;9;7;5;5;9;0;10;8;0;5;10;9;7;10;7;6;2;2;3;0;3;7;2;1;1;5;6;2;7;7;6;5;5;5;6;7;6;6;6;1;1;2;2;3;5;4;3;6;6;79;2;5;1;1;4;"29664";NA
"553737";"Bremen";7;8;10;9;10;9;5;0;0;0;0;8;0;8;5;9;5;0;0;0;150;150;600;100;50;80;4;8;4;0;0;0;6;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;10;0;5;9;6;8;0;0;0;4;0;0;3;5;0;8;0;0;10;2;0;8;0;0;0;0;0;0;3;5;2;3;4;3;7;7;5;7;4;5;2;4;1;1;3;1;3;1;2;1;2;2;1;1;6;2;3;52;1;3;2;2;3;"29614";1
"550736";"Bremen";9;7;8;8;9;8;6;8;9;7;8;9;5;8;6;6;8;4;6;3;50;200;500;100;50;20;7;8;7;8;5;9;7;8;4;8;8;7;7;7;5;8;8;7;5;4;7;8;6;7;8;9;6;5;8;9;7;9;4;1;0;0;2;2;2;6;1;8;8;0;0;5;6;0;3;4;5;9;6;0;7;9;5;7;9;7;7;0;0;0;3;3;5;5;4;4;5;6;3;6;4;7;5;2;4;4;5;5;4;6;6;5;3;5;6;2;1;5;6;7;80;1;5;1;1;3;"27356";NA
"550736";"Bremen";8;8;9;10;9;9;7;8;9;8;8;7;8;10;8;8;9;7;8;9;200;500;600;150;100;100;6;7;6;9;8;9;10;10;7;9;8;8;5;8;5;8;8;10;10;10;10;6;7;8;6;9;6;3;10;10;8;9;8;6;0;8;9;8;9;5;0;10;10;8;9;8;8;5;8;7;9;9;2;0;8;9;9;9;10;8;9;4;2;9;2;1;2;5;1;1;3;6;2;4;7;6;5;2;2;3;6;6;5;6;1;1;4;3;2;1;4;3;7;5;59;2;4;1;2;3;"27356";NA
"539031";"Bremen";10;8;10;9;10;9;10;10;7;7;10;10;7;7;7;10;8;7;8;5;600;800;1680;100;450;20;6;7;6;6;5;5;7;9;9;7;10;8;8;9;5;9;9;9;7;6;10;10;7;10;7;10;7;5;10;10;10;10;6;6;0;7;4;3;3;9;0;9;9;9;9;9;8;6;6;8;3;7;7;5;7;10;10;10;9;6;6;0;0;0;0;3;7;6;3;3;NA;3;1;6;5;6;6;5;5;1;1;1;1;7;1;1;1;1;1;1;1;4;3;7;51;1;3;2;NA;1;"22751";1
"554451";"Bremen";10;10;10;10;10;10;10;7;10;8;8;10;8;10;5;10;8;9;6;5;30;20;0;20;30;10;8;8;10;8;10;8;6;10;10;8;9;8;5;6;5;10;9;9;7;8;10;10;10;10;10;10;10;9;10;10;10;10;5;10;0;7;4;6;0;8;0;7;8;8;6;8;6;5;6;8;4;8;7;6;8;10;10;9;10;0;1;0;0;6;1;3;7;5;2;1;1;5;7;7;5;6;7;2;4;7;7;1;3;5;1;7;4;3;4;6;4;3;4;6;16;2;1;3;1;2;"28259";NA
"551369";"Bremen";8;10;10;10;7;10;7;4;4;3;1;5;4;7;5;7;3;2;4;7;50;350;650;40;80;20;5;8;5;8;3;6;10;10;8;10;7;5;6;8;5;10;10;10;9;10;10;10;10;10;6;10;10;10;10;10;10;10;10;10;3;10;6;8;0;8;6;7;7;7;9;8;8;9;0;6;9;6;10;7;9;5;7;8;8;4;5;0;0;5;5;3;5;5;3;6;1;6;6;7;6;5;7;1;4;4;1;1;1;7;3;3;1;4;1;2;5;5;5;5;29;1;3;1;1;1;"26122";1
"547852";"Bremen";10;10;8;9;8;8;8;8;6;8;7;10;0;7;8;9;7;8;7;8;400;350;700;200;200;100;3;9;8;9;8;8;10;10;8;8;9;4;8;10;3;10;3;10;4;8;8;9;6;10;2;10;7;3;8;8;9;7;8;7;1;6;10;8;5;8;8;7;4;8;7;9;9;7;5;10;4;7;2;1;9;10;10;8;10;10;10;1;10;7;9;1;2;3;6;6;1;4;2;3;6;7;6;6;6;6;2;1;1;6;5;5;2;1;3;1;6;5;2;2;48;2;2;4;3;2;"28832";1
"551369";"Bremen";10;10;10;10;10;10;10;7;7;8;6;10;9;10;8;8;8;6;9;8;200;300;700;100;100;20;7;7;7;8;9;9;9;9;8;9;10;10;10;10;8;9;7;8;9;5;4;7;8;8;6;8;8;9;3;10;10;10;3;10;0;6;9;4;8;9;8;6;4;6;7;6;9;8;3;4;6;5;7;4;7;10;10;10;10;4;9;1;1;3;6;1;7;5;6;5;2;2;2;7;5;6;6;4;5;4;5;4;6;4;3;5;3;4;4;4;3;5;3;6;47;1;3;3;2;1;"26129";2
"547138";"Bremen";0;5;10;10;10;10;9;10;10;10;10;10;0;10;0;5;5;8;10;10;1000;500;0;150;20;70;0;5;5;10;5;5;5;5;5;0;0;0;0;0;0;9;9;9;8;8;8;8;8;5;5;5;5;5;5;5;7;0;0;0;0;0;0;0;0;0;0;9;9;9;10;10;10;10;5;0;0;5;0;0;5;10;0;0;10;0;0;0;0;0;0;3;6;6;3;3;1;4;2;6;6;2;2;3;3;5;2;2;1;1;4;2;2;5;2;4;2;4;4;1;27;1;3;1;2;2;"21682";1
"554451";"Bremen";5;8;8;9;8;9;8;10;10;8;9;8;8;10;5;8;8;8;5;5;100;250;700;50;60;10;5;7;7;9;5;9;9;9;9;9;8;8;7;8;8;9;9;9;9;10;10;8;9;9;9;9;9;9;9;9;9;9;5;5;0;5;5;8;7;7;6;6;8;5;8;8;8;4;5;5;8;5;7;7;7;9;8;8;10;6;5;3;2;6;8;3;5;4;2;2;1;4;3;5;4;5;5;4;4;4;6;6;6;6;2;2;2;6;6;3;2;3;6;6;47;1;3;1;1;1;"28237";1
"547373";"Bremen";8;6;8;9;8;8;6;7;6;7;7;9;7;7;8;9;7;7;6;7;50;300;600;50;100;50;6;5;5;7;6;6;10;10;7;10;8;8;7;5;6;9;8;7;6;7;6;7;8;10;8;8;10;9;9;10;9;10;8;7;2;5;6;6;7;5;6;8;8;7;5;8;5;7;6;10;8;6;9;8;8;10;8;9;8;6;7;5;2;3;1;3;3;4;5;5;3;6;6;6;6;5;4;1;2;3;6;5;6;6;2;1;4;3;3;3;3;6;6;6;71;1;5;3;1;1;"28207";NA
"549899";"Bremen";8;9;10;8;10;10;9;10;10;10;10;10;8;10;5;9;9;6;9;9;0;300;250;50;50;0;5;7;5;8;8;10;8;10;5;8;6;5;5;5;3;8;8;9;9;10;8;8;7;8;6;9;7;3;10;9;9;8;0;5;0;5;5;9;0;5;0;6;8;8;9;9;6;8;0;6;0;8;7;0;0;7;10;5;8;0;0;0;0;0;0;3;5;3;5;4;1;2;1;2;5;5;4;1;5;1;1;1;1;5;1;1;1;2;1;2;3;1;1;5;52;2;3;1;2;3;"49688";1
"555106";"Bremen";9;7;10;9;9;7;6;3;4;0;1;4;6;0;8;7;6;2;1;3;200;200;900;100;350;50;0;2;3;7;0;5;10;10;5;8;3;3;5;7;2;8;8;10;10;9;7;4;6;8;10;4;9;5;1;10;8;3;0;3;0;5;0;0;0;3;1;7;7;8;8;10;9;6;2;7;9;9;10;6;3;10;7;6;9;0;0;0;0;2;0;3;4;4;1;3;1;6;4;7;7;6;5;1;2;2;6;7;4;3;2;1;1;3;1;2;3;5;4;6;75;1;5;1;2;2;"28832";NA
"549899";"Bremen";7;5;10;8;9;10;5;5;5;7;8;10;0;10;8;8;8;6;8;8;200;650;1000;150;100;50;3;0;2;4;5;5;8;7;0;2;5;10;4;8;5;10;10;10;8;8;7;10;8;7;8;8;10;10;8;10;10;10;0;0;0;0;1;9;0;8;0;8;9;5;5;7;7;8;3;6;10;5;7;10;5;8;8;10;8;0;0;0;0;0;0;3;5;1;3;4;1;6;3;6;4;4;5;2;4;7;5;5;4;4;4;2;2;6;3;4;6;5;7;7;28;1;3;1;2;4;"26919";1
"550853";"Bremen";8;7;8;10;8;7;7;5;6;6;5;8;5;10;6;7;6;7;7;7;150;150;900;300;100;100;5;7;7;5;7;7;8;8;0;8;6;6;6;6;6;6;6;8;8;8;10;8;7;9;4;9;9;4;9;8;8;8;3;5;0;5;8;8;5;8;3;6;6;5;10;8;10;5;3;9;4;5;8;4;9;8;5;8;10;2;2;2;0;5;3;3;5;6;2;2;2;5;4;4;6;6;5;5;6;5;3;2;7;6;5;5;5;1;1;1;2;5;4;6;47;2;3;2;2;2;"28865";1
"551866";"Bremen";6;7;4;6;9;8;7;3;6;5;5;9;5;6;6;7;9;7;3;5;130;250;30;60;100;50;3;6;3;6;3;6;7;8;6;7;3;2;3;2;5;6;6;5;1;4;8;5;4;7;7;6;8;7;3;5;7;7;1;2;0;1;0;0;0;5;10;5;5;5;1;8;7;4;2;7;4;5;5;1;0;8;8;5;6;0;0;0;0;2;0;3;6;5;5;7;3;5;2;5;4;5;7;1;5;5;1;3;2;5;4;1;4;4;6;4;4;5;2;3;21;1;2;3;1;3;"28790";NA
"548771";"Bremen";10;10;10;10;10;10;8;7;7;7;7;10;5;10;7;10;5;7;5;3;NA;300;NA;NA;NA;NA;5;7;5;7;7;9;10;10;8;10;7;7;6;4;0;8;8;7;7;8;10;7;10;9;10;8;7;10;10;8;10;10;10;8;0;8;5;5;3;8;0;3;3;8;9;10;9;8;4;8;6;1;5;0;9;8;8;7;10;2;2;0;0;1;6;3;5;5;3;3;1;2;3;7;7;6;4;1;5;5;2;1;4;6;1;1;1;5;1;1;4;5;3;5;30;2;7;1;NA;1;"28215";1
"551866";"Bremen";7;7;8;8;10;10;7;10;8;8;7;10;7;10;7;10;9;5;4;8;110;300;700;100;120;50;4;1;7;4;1;6;10;10;8;8;0;6;0;5;0;9;9;7;5;5;8;9;7;9;8;7;10;8;7;9;10;9;9;4;0;3;0;7;0;7;0;9;9;7;5;5;5;7;3;8;5;5;9;7;7;9;9;8;10;3;1;0;0;0;0;3;7;6;5;4;1;5;4;7;5;6;5;1;4;7;1;1;2;3;2;2;1;1;5;2;6;4;4;2;57;1;NA;1;2;3;"28816";1
"548771";"Bremen";10;10;10;10;10;10;10;1;1;1;1;1;1;1;8;6;7;9;8;0;50;100;150;200;50;40;5;10;6;10;8;10;9;10;8;10;10;9;1;10;0;10;10;9;8;10;10;8;8;8;10;10;8;8;10;10;10;10;0;10;0;8;9;9;0;10;0;8;8;10;0;5;5;4;0;5;0;0;0;0;10;10;0;2;10;5;2;0;0;5;2;3;6;6;5;7;1;7;3;5;7;5;5;7;7;4;7;6;6;4;4;3;5;7;6;5;6;6;4;4;58;2;4;1;1;2;"28215";NA
"550853";"Bremen";7;6;8;7;6;6;6;8;8;6;7;10;5;10;5;9;7;8;7;7;200;300;800;300;300;100;5;7;7;5;5;6;7;10;7;10;7;7;7;7;5;7;7;9;6;8;8;6;7;7;5;9;5;5;9;7;7;7;3;7;1;5;5;5;3;9;0;7;7;8;8;9;8;6;5;9;2;3;8;2;6;7;5;7;10;5;5;2;2;5;2;3;6;5;3;3;3;5;5;4;7;5;4;6;6;5;3;3;4;6;5;4;6;3;3;3;4;7;5;6;56;2;3;2;3;1;"28355";1
"548771";"Bremen";10;10;10;8;9;10;8;10;8;9;10;10;8;10;5;10;3;6;6;6;NA;NA;NA;NA;NA;NA;9;9;6;9;9;6;8;10;8;10;8;6;8;3;0;9;9;6;6;7;8;7;8;8;8;7;9;7;9;9;8;8;1;10;0;10;6;2;6;2;0;9;10;2;5;7;6;7;4;8;6;5;5;1;6;9;8;3;8;0;0;0;0;2;0;3;5;2;1;1;1;NA;1;6;7;7;6;2;5;3;1;2;6;4;1;1;2;7;1;4;NA;2;2;2;60;2;3;3;NA;1;"28215";1
"554192";"Bremen";7;7;8;8;7;7;7;8;6;6;6;9;5;9;5;6;5;3;3;3;70;150;450;30;20;20;5;6;5;7;5;8;9;10;7;10;5;4;4;8;5;9;8;8;8;9;9;8;6;7;8;9;5;5;7;8;5;8;9;9;1;9;4;5;4;8;2;8;7;8;7;8;7;7;4;7;6;8;7;3;8;9;8;9;9;3;4;2;2;3;5;3;7;5;1;1;1;6;4;5;6;5;5;2;3;3;3;3;4;5;4;3;4;3;3;2;5;6;5;6;62;1;3;1;1;1;"28215";1
