"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"553665";"Karlsruhe";6;8;9;10;6;4;3;8;6;4;2;10;3;3;7;8;7;5;5;4;50;100;50;50;50;50;5;5;3;3;5;5;8;8;7;8;6;5;4;4;0;7;4;4;4;8;7;8;3;7;7;8;9;8;7;9;10;10;3;5;2;2;0;1;2;4;0;5;2;6;6;9;7;5;1;4;7;9;7;8;6;10;4;10;9;3;1;0;0;3;0;3;5;4;4;3;5;7;5;3;2;4;5;1;2;2;3;4;6;7;2;2;3;5;1;1;3;5;2;5;25;1;2;3;1;2;"67433";3
"551358";"Karlsruhe";5;5;7;10;9;7;7;0;0;2;2;8;2;2;0;4;0;0;5;5;100;500;600;50;30;30;0;5;0;7;7;5;6;9;6;9;8;9;7;5;0;9;5;7;7;7;9;5;3;8;8;7;7;7;8;5;7;8;0;0;0;0;3;5;0;7;0;5;3;9;5;8;4;2;0;7;0;5;0;3;3;5;9;4;10;5;4;0;0;7;2;3;4;2;5;5;1;6;3;3;6;7;6;4;4;6;1;1;2;2;1;2;1;5;5;2;2;4;2;6;35;1;3;3;2;3;"76726";1
"544465";"Karlsruhe";10;10;10;10;10;10;10;10;10;8;10;10;9;10;6;10;7;7;6;6;300;100;800;200;260;80;8;8;8;10;10;10;8;10;7;8;10;10;10;10;6;9;10;9;9;8;8;7;10;10;10;10;10;10;10;8;10;10;2;5;0;0;10;10;9;10;5;8;9;5;9;8;8;4;8;10;10;4;6;7;9;10;10;9;10;10;10;0;4;2;9;1;6;6;5;6;6;2;1;5;6;7;6;4;6;3;1;1;3;6;1;4;1;2;1;2;3;4;3;7;45;2;3;3;2;3;"68753";1
"551358";"Karlsruhe";9;10;10;10;9;10;5;9;10;9;10;10;8;10;3;7;7;0;6;0;100;400;700;100;200;15;6;9;5;0;3;9;0;6;0;10;6;3;3;8;8;8;8;3;5;8;5;8;0;10;0;3;10;7;8;10;8;9;0;6;0;10;6;2;3;8;8;8;8;3;5;9;5;8;0;10;0;2;10;7;9;7;3;7;10;5;0;0;0;5;0;3;7;7;1;3;1;1;1;3;6;7;7;1;2;2;1;1;1;5;1;1;1;2;1;1;1;4;4;6;52;1;3;3;2;4;"76726";1
"552525";"Karlsruhe";9;9;10;10;10;10;10;4;3;4;4;7;5;2;3;3;5;5;5;5;100;100;0;100;50;50;3;3;3;3;3;3;3;5;3;4;2;2;2;6;4;4;4;8;8;10;10;10;8;8;6;5;7;7;6;8;8;10;3;3;3;3;0;0;0;6;4;4;4;8;8;10;10;10;3;8;5;5;7;7;6;8;8;10;0;0;0;0;0;0;0;3;6;6;7;6;6;7;3;7;4;5;6;5;5;5;3;2;1;6;3;5;4;3;3;3;4;4;5;6;25;1;2;3;1;2;"75015";NA
"542493";"Karlsruhe";7;9;10;10;7;10;10;4;10;4;7;10;5;3;7;4;7;2;8;7;20;400;700;200;150;180;7;9;9;10;4;1;0;10;0;10;10;10;10;8;9;10;10;9;9;10;7;10;10;9;7;10;5;9;8;10;7;7;0;10;0;10;10;10;10;9;10;10;10;7;8;9;8;10;8;6;9;10;6;8;7;10;6;6;10;10;10;9;5;10;10;2;7;7;1;1;1;7;7;7;7;7;6;1;7;6;7;7;3;6;3;7;5;7;4;7;4;5;5;5;71;2;5;2;2;2;"76437";NA
"545626";"Karlsruhe";8;10;10;10;10;10;5;8;8;10;10;10;8;10;5;5;5;8;6;8;40;200;400;100;100;50;5;8;6;5;4;4;8;10;0;5;5;8;0;10;0;10;10;10;8;9;9;10;0;9;5;9;10;5;10;10;10;10;4;10;0;8;8;9;0;10;0;8;10;10;10;10;10;10;10;10;0;10;10;8;10;10;8;8;10;0;2;0;0;0;0;3;3;1;1;1;7;6;7;7;7;6;6;2;3;2;2;2;5;7;3;3;2;2;2;1;3;6;3;7;69;2;5;1;1;4;"75328";NA
"544903";"Karlsruhe";10;10;10;10;10;10;10;10;10;5;10;10;10;10;0;10;0;8;NA;NA;100;180;NA;100;0;0;0;0;0;0;0;0;10;10;10;10;0;0;0;10;10;10;10;10;NA;10;10;10;10;10;5;10;10;10;10;7;0;8;0;0;0;0;0;0;0;10;10;10;10;4;NA;5;3;8;0;8;1;10;8;5;5;7;0;5;10;8;0;0;0;0;0;3;6;4;4;1;7;7;7;7;7;5;5;2;7;7;7;7;2;7;7;7;4;1;1;1;5;7;5;7;86;1;5;5;1;1;"76133";NA
"553665";"Karlsruhe";8;5;10;10;0;10;5;10;10;10;5;10;9;9;0;10;10;0;10;10;55;10;10;5;10;10;10;10;10;10;10;10;5;10;0;10;10;10;10;0;2;5;0;9;10;10;10;7;10;10;10;10;10;10;10;10;10;10;4;10;0;10;0;8;0;9;2;6;0;0;10;0;10;6;0;0;10;10;9;0;5;10;0;10;10;0;0;0;0;5;0;3;7;7;4;2;1;4;6;6;1;5;7;1;2;2;1;1;2;2;1;7;2;2;7;5;1;1;1;2;12;1;1;5;1;3;"76185";NA
"537551";"Karlsruhe";9;7;9;9;8;10;7;8;6;7;6;9;5;10;6;9;7;5;7;5;200;250;300;100;300;100;7;9;6;5;7;5;8;9;6;8;6;6;4;5;4;8;7;7;5;9;9;7;6;7;9;9;7;6;6;8;6;8;2;3;0;3;1;1;0;10;4;5;3;5;7;6;6;3;2;5;4;2;3;1;3;7;4;5;8;2;1;0;0;0;0;3;6;4;4;4;2;6;5;5;6;4;7;4;5;5;6;5;6;6;3;2;4;5;4;5;3;3;2;6;39;2;3;3;3;4;"77185";1
