"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"544281";"Berlin";10;10;10;10;8;9;6;10;8;9;6;10;4;4;4;8;2;3;8;8;150;300;480;200;100;0;2;4;3;7;8;10;9;9;4;4;5;4;5;6;0;8;8;6;7;5;8;7;7;9;4;9;9;4;8;8;9;9;4;0;0;0;0;0;0;4;0;6;6;4;4;6;8;8;3;8;3;8;7;0;5;8;9;9;9;3;0;0;0;0;0;3;5;3;2;2;3;2;5;7;7;7;7;2;2;2;3;5;3;6;6;7;3;2;2;2;2;6;3;4;86;2;5;3;3;1;"10409";NA
"540482";"Berlin";10;7;8;8;8;6;7;10;7;5;8;10;2;5;4;6;5;3;6;2;0;250;410;50;50;0;5;7;3;8;2;8;8;10;6;10;9;6;7;7;8;9;9;7;6;8;5;8;7;10;8;10;8;8;10;8;8;9;8;10;5;7;4;5;6;8;4;7;6;8;6;7;7;3;5;7;6;4;7;3;6;7;4;6;6;2;4;0;0;3;0;3;6;3;4;6;1;5;2;7;5;7;5;3;6;7;1;2;3;5;3;6;4;5;6;3;3;5;7;6;19;2;2;3;1;1;"14480";NA
"537868";"Berlin";8;10;10;8;10;10;8;8;8;6;6;10;6;6;8;10;8;8;9;8;60;200;740;200;500;10;10;10;10;5;10;10;10;4;NA;NA;0;0;2;5;5;2;8;8;5;5;6;2;1;8;0;0;4;0;5;8;0;0;10;NA;NA;NA;2;4;2;5;7;2;8;7;5;5;4;2;0;8;0;0;5;0;1;5;0;0;10;0;4;0;0;0;0;3;7;4;2;1;2;7;7;7;7;3;5;6;7;5;3;3;5;2;1;1;1;3;1;5;2;3;2;7;22;1;1;1;1;1;"13581";1
"550636";"Berlin";10;10;10;10;10;10;10;9;8;9;9;10;5;9;7;7;6;7;4;7;180;200;620;50;150;20;7;6;5;5;5;7;9;9;6;8;8;6;6;5;4;7;7;6;7;5;7;6;7;8;6;9;5;5;9;9;9;9;5;6;0;5;4;2;0;7;0;8;8;4;6;6;5;3;5;7;6;5;3;3;8;8;6;7;10;4;8;0;4;3;4;3;7;7;5;4;3;5;2;5;6;7;7;5;5;6;3;2;5;7;2;3;2;6;6;5;6;2;4;5;37;2;3;2;2;2;"12107";1
"552336";"Berlin";10;10;10;10;8;10;8;8;8;10;7;10;5;10;5;8;7;7;8;5;160;0;1000;150;350;20;2;2;4;2;2;8;8;8;5;7;6;7;7;8;3;8;8;8;8;8;8;7;7;7;7;8;7;7;5;7;8;7;5;5;0;0;0;0;0;8;0;8;8;7;7;8;6;7;0;8;0;0;2;0;5;10;10;5;10;0;3;0;0;5;0;3;6;6;5;6;7;6;2;7;4;6;6;3;3;6;1;1;1;6;6;4;3;1;5;1;3;6;5;4;60;1;3;3;4;2;"49525";1
"537868";"Berlin";10;10;10;10;10;10;10;7;7;8;7;8;7;8;5;5;5;5;5;5;65;200;100;50;200;20;6;6;7;6;7;6;8;7;8;7;8;8;8;8;8;8;6;6;7;8;9;8;7;6;10;9;8;7;6;7;7;7;5;4;5;4;5;4;6;3;2;3;2;3;2;3;6;5;4;3;4;5;4;3;3;0;0;0;10;4;5;7;8;7;8;3;7;6;7;7;7;7;7;6;7;5;5;5;4;5;4;5;4;5;6;7;7;7;7;7;6;6;7;6;23;2;2;3;2;1;"13629";NA
"551219";"Berlin";10;10;10;10;8;10;10;5;8;6;7;10;8;8;8;7;10;7;10;10;84;250;200;175;25;50;10;10;8;7;8;10;8;10;7;10;6;5;6;8;5;7;8;7;8;10;8;10;8;10;7;9;10;5;7;10;10;8;10;8;0;0;4;10;6;9;3;7;8;6;4;10;8;8;4;8;2;4;8;0;4;10;10;4;5;0;4;0;3;2;4;3;6;7;4;3;1;5;3;7;7;5;7;1;5;4;1;7;5;7;2;2;1;7;5;5;5;1;4;4;23;2;3;2;1;1;"13125";1
"551062";"Berlin";8;9;9;8;8;9;7;6;6;5;6;9;5;9;6;9;8;6;7;6;100;300;800;200;250;50;6;8;7;8;8;10;8;8;9;9;8;8;5;8;4;8;9;8;9;8;9;8;7;8;10;8;9;9;9;10;10;10;10;10;5;8;9;6;5;10;4;10;10;10;10;10;10;8;7;9;10;8;9;9;9;10;10;10;9;3;3;0;2;0;0;3;4;5;3;3;6;5;3;6;4;6;7;3;3;6;3;3;2;5;3;2;1;3;2;2;1;2;2;4;60;2;3;3;2;1;"12247";1
"547336";"Berlin";9;7;9;5;7;7;7;2;2;2;5;9;2;2;3;6;5;6;8;4;60;120;0;60;0;10;7;6;2;2;8;3;10;10;4;8;2;2;2;2;0;10;8;8;8;8;10;2;6;10;6;9;6;6;10;10;10;10;9;9;0;0;4;4;4;1;0;8;8;8;0;2;4;0;0;9;2;2;6;6;2;9;1;1;8;0;2;0;0;0;0;3;7;7;2;2;1;5;2;4;7;6;6;7;7;5;2;4;2;6;6;6;7;5;5;6;7;7;2;4;16;1;1;5;NA;3;"15907";NA
"551062";"Berlin";7;5;7;6;6;6;6;5;5;5;5;5;5;5;8;7;7;8;8;7;200;300;750;100;300;200;7;7;7;7;7;7;10;10;10;10;7;7;7;8;8;8;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;3;3;3;3;3;3;3;3;10;10;10;5;5;5;6;5;6;5;6;5;6;5;6;10;0;0;0;0;0;0;3;3;4;5;7;5;3;4;5;4;3;6;4;5;4;4;4;4;4;3;3;5;4;3;4;3;5;4;2;46;1;3;3;3;1;"12051";3
"551206";"Berlin";10;8;10;10;10;10;8;8;8;8;5;10;5;8;7;6;3;10;6;10;50;150;600;80;100;50;7;8;5;10;7;10;10;10;6;10;10;10;10;8;6;10;10;8;8;8;8;8;7;10;8;10;8;0;10;10;8;10;10;5;7;10;8;8;6;10;5;5;5;10;0;0;0;0;3;10;8;6;8;0;10;2;0;10;3;5;10;0;3;7;10;1;5;4;4;3;2;3;2;2;3;7;4;4;5;3;2;3;5;3;4;3;7;6;6;5;5;3;3;4;23;1;3;1;2;1;"12165";1
"550636";"Berlin";8;6;5;8;9;7;5;5;5;7;5;8;4;8;4;6;8;8;6;6;100;100;80;5;20;5;3;5;5;6;6;8;7;8;2;9;4;3;2;3;1;9;9;7;6;8;7;9;5;9;6;9;8;7;8;8;8;8;8;9;0;7;0;0;0;4;0;8;8;9;6;8;8;9;0;8;6;10;9;5;9;8;9;9;10;0;0;0;0;0;0;3;6;2;3;2;6;7;3;7;5;5;5;1;1;2;2;3;4;6;3;5;3;1;1;1;4;6;6;7;72;1;5;1;1;4;"15848";NA
"517544";"Berlin";5;5;5;3;5;5;6;4;5;4;3;5;2;1;4;4;3;4;3;4;340;345;NA;50;60;120;5;4;5;4;4;5;3;3;3;3;4;4;3;3;4;6;4;6;6;6;6;6;3;5;3;2;7;4;5;3;3;4;3;3;3;3;4;4;3;4;3;5;4;5;5;5;4;5;3;5;5;5;4;5;5;4;5;4;5;3;1;1;1;1;1;3;5;3;6;7;4;2;5;5;7;3;3;5;4;4;6;5;2;5;5;6;3;5;3;3;2;3;4;3;65;1;3;1;2;4;"36119";1
"543541";"Berlin";4;7;7;8;8;3;1;0;7;0;2;10;0;5;6;2;7;7;7;7;500;1000;1000;50;100;NA;5;5;5;5;5;5;9;9;7;9;3;3;4;7;0;5;5;NA;NA;NA;NA;NA;5;7;8;10;4;0;7;9;9;8;5;3;0;3;0;0;0;7;0;8;9;4;3;8;5;5;0;2;4;0;4;0;4;5;5;0;8;0;0;0;0;0;0;3;4;2;2;2;1;1;4;7;6;3;5;1;3;1;1;1;1;6;2;1;1;6;5;1;1;4;6;3;21;1;3;3;2;1;"14469";1
"547921";"Berlin";7;8;8;7;7;9;9;8;7;7;8;10;6;9;7;8;8;7;6;7;75;280;600;150;150;20;8;7;4;6;4;6;7;9;6;8;6;6;6;7;4;7;8;8;8;7;8;7;7;8;9;8;7;8;7;7;7;8;8;7;0;6;4;4;4;7;3;6;6;5;8;7;5;5;5;7;4;3;8;3;5;4;8;6;8;3;4;0;0;3;6;3;5;6;2;2;1;6;3;5;7;6;6;4;4;7;7;6;2;6;4;3;6;5;5;4;2;6;6;5;30;2;3;2;3;1;"12209";1
"546927";"Berlin";9;8;9;10;10;8;8;7;9;7;8;5;6;9;10;9;9;8;9;7;400;200;400;200;150;90;6;4;8;7;9;6;7;9;5;3;4;4;6;2;9;6;8;6;9;6;5;4;5;6;3;9;6;7;6;8;9;5;5;7;7;1;6;4;4;3;9;7;8;4;4;6;8;6;5;9;3;5;4;7;3;8;6;5;7;6;5;8;8;7;9;3;6;6;7;5;3;4;6;7;6;2;4;3;2;4;6;1;4;2;6;3;7;4;5;3;7;3;3;2;31;2;3;3;2;1;"12357";1
"202713";"Berlin";7;10;10;6;10;10;10;10;10;10;10;10;7;7;7;7;8;10;5;0;90;275;0;30;0;20;10;5;5;10;10;7;10;10;10;10;5;8;0;8;5;2;8;10;8;10;6;5;0;7;10;3;10;10;10;10;10;10;10;10;10;10;5;8;0;8;5;2;8;10;8;10;6;5;0;7;10;3;10;10;10;10;10;10;10;3;5;0;5;3;8;3;7;4;4;7;2;1;2;1;4;7;7;1;4;7;1;1;1;7;1;4;1;1;1;1;3;1;4;7;44;2;2;1;1;1;"10711";NA
"547921";"Berlin";10;10;10;10;10;10;10;10;8;8;10;10;5;10;5;10;10;10;10;5;200;500;1000;50;100;50;5;10;5;10;5;5;10;10;10;5;10;10;8;10;5;10;10;10;10;10;10;10;10;10;5;5;10;5;10;10;10;10;10;5;1;5;5;6;8;10;5;10;10;5;10;8;8;5;5;10;5;5;10;5;6;10;8;8;10;8;8;0;0;0;0;3;1;1;1;1;1;4;2;2;5;7;6;1;4;5;1;1;1;1;1;1;1;1;1;1;2;5;1;6;56;1;3;2;3;1;"13156";1
"549076";"Berlin";9;9;10;8;8;10;5;1;1;8;7;10;1;10;6;8;6;8;1;6;200;400;600;100;200;50;0;7;5;5;0;6;8;10;5;8;0;8;0;6;0;9;8;3;3;8;8;5;8;10;8;8;8;8;7;10;10;7;8;3;0;0;3;3;0;9;0;6;8;0;0;8;8;0;6;10;8;0;8;8;4;10;7;7;10;0;0;0;0;0;0;3;7;6;3;2;1;4;6;7;5;4;5;1;4;7;2;4;3;7;4;3;3;2;1;1;1;4;4;6;47;1;3;1;2;4;"15370";1
"553914";"Berlin";9;9;4;10;8;6;3;3;2;6;4;10;2;2;2;3;2;4;3;1;116;100;300;0;100;100;3;2;4;5;5;2;8;10;3;5;6;4;4;6;3;6;5;3;2;2;1;4;4;4;6;6;5;3;6;4;4;5;10;10;0;10;4;9;0;4;1;2;4;5;2;3;1;4;2;5;3;8;2;0;8;10;0;6;3;1;3;0;0;1;1;3;5;2;3;2;1;4;5;4;4;6;7;1;2;6;5;3;2;6;3;3;2;2;2;2;4;3;6;6;47;1;3;3;1;2;"14153";1
"548704";"Berlin";10;10;10;10;8;9;7;10;8;10;9;10;8;10;7;8;7;7;8;7;140;100;250;60;150;50;5;7;7;7;6;7;8;9;8;8;7;7;5;9;5;8;8;8;7;4;8;9;8;8;7;7;10;7;8;10;8;10;6;6;0;5;5;5;5;8;0;6;6;6;7;7;6;5;5;7;5;5;7;4;6;10;0;4;10;4;5;0;0;0;0;3;6;6;1;4;1;3;3;7;7;5;6;1;2;7;6;3;3;5;2;2;3;3;3;2;3;3;3;6;55;1;3;1;2;1;"13467";1
"546927";"Berlin";7;8;7;9;7;9;8;5;4;7;3;9;3;8;8;10;9;6;7;5;60;200;200;50;20;50;8;8;7;6;3;4;8;6;7;9;1;1;1;5;7;9;6;6;5;10;10;6;8;7;6;8;7;6;7;10;8;9;8;5;0;7;0;0;0;5;3;7;5;6;5;10;10;5;5;7;3;2;5;4;6;8;5;7;6;2;4;2;0;2;6;3;7;6;4;4;3;7;4;4;6;6;7;4;4;5;3;4;2;6;4;3;4;2;7;4;3;3;5;3;21;2;2;5;1;1;"12355";1
"547453";"Berlin";10;10;10;10;10;10;9;9;10;9;9;10;7;10;8;10;7;8;10;10;60;350;350;70;100;20;7;9;6;7;6;6;10;10;4;10;10;5;8;10;4;10;10;5;6;10;10;10;9;10;9;10;10;5;9;10;8;8;10;10;0;10;9;3;5;10;10;10;10;5;9;8;9;9;4;7;4;10;8;6;9;8;9;9;10;6;5;6;7;7;2;3;7;3;3;4;4;4;6;5;7;6;5;5;5;4;4;5;7;6;2;3;3;6;7;7;6;5;4;4;92;2;5;1;2;1;"13593";NA
"552336";"Berlin";5;7;6;8;8;10;7;8;9;7;8;8;7;10;6;7;6;7;5;4;100;300;700;70;300;30;5;6;8;7;6;4;7;10;4;8;5;4;7;4;6;7;8;4;3;5;6;2;3;6;5;9;8;5;5;7;8;9;0;3;0;1;3;7;5;3;5;6;3;6;6;7;4;1;4;6;2;9;7;1;4;8;0;1;5;3;3;2;0;4;3;3;5;3;1;1;1;2;1;3;2;5;6;1;1;5;3;2;2;2;1;1;1;5;5;3;2;2;3;4;30;1;3;3;1;1;"44145";1
"547379";"Berlin";10;10;10;10;10;10;5;10;10;10;10;10;10;10;0;0;0;0;0;0;70;300;600;50;100;35;5;5;5;5;5;5;5;10;0;5;5;0;0;5;5;10;5;0;0;10;10;NA;NA;10;0;5;10;0;10;10;10;NA;5;10;0;5;NA;NA;NA;5;5;10;5;0;0;10;10;NA;NA;10;0;5;10;0;10;10;10;NA;10;5;5;0;0;0;0;NA;4;2;1;1;1;7;1;7;7;7;7;1;7;5;1;NA;4;4;2;2;NA;1;1;4;1;4;4;7;NA;2;5;2;NA;1;"12555";NA
"548004";"Berlin";10;10;10;8;8;8;NA;8;5;8;9;10;5;9;5;9;6;8;6;5;70;250;250;60;350;50;2;3;5;3;3;3;8;8;6;8;5;5;3;8;NA;9;9;9;9;9;9;9;8;8;7;9;8;9;9;10;10;10;2;2;0;1;8;8;3;9;NA;8;8;7;5;8;7;6;6;7;2;5;8;2;5;9;9;7;9;5;5;1;1;5;1;3;5;4;2;2;1;6;4;7;6;6;6;3;3;3;5;5;5;4;6;5;3;5;5;3;6;5;5;5;82;2;5;3;1;1;"12555";NA
"547336";"Berlin";6;5;5;5;5;4;4;6;5;3;2;8;2;1;6;4;3;3;5;4;150;250;800;200;20;25;5;4;2;6;4;3;7;10;1;8;6;6;6;7;4;9;6;8;6;8;8;6;8;8;7;7;8;6;9;10;10;9;0;10;2;6;2;2;1;4;1;7;5;5;6;8;4;4;3;7;3;2;4;1;4;8;5;6;7;0;2;0;0;2;0;3;5;3;3;3;2;4;5;7;6;5;4;3;2;3;7;7;5;3;3;3;2;4;1;3;3;6;3;5;72;1;5;3;1;4;"03096";NA
"551062";"Berlin";10;9;9;9;9;9;9;8;8;8;8;8;8;8;7;7;7;7;7;7;200;300;500;250;150;50;8;8;8;8;8;8;10;10;10;9;9;9;8;8;7;9;8;9;9;9;8;9;7;9;9;9;9;9;7;8;8;7;8;8;8;8;7;9;9;8;9;9;9;9;8;9;8;9;8;9;8;8;8;7;9;10;10;10;10;1;1;1;1;1;1;3;3;4;5;3;5;4;4;3;4;4;4;5;4;5;6;5;6;4;6;5;5;5;4;4;6;5;5;5;76;2;5;3;3;1;"84503";NA
"131655";"Berlin";5;5;10;10;10;10;5;0;0;0;0;0;0;0;5;8;5;7;10;10;NA;NA;NA;NA;NA;NA;0;0;5;5;0;0;5;10;5;0;5;10;8;5;5;0;0;10;10;10;10;0;0;10;0;10;10;10;10;10;10;10;5;0;0;10;10;10;0;0;5;0;0;0;5;5;5;0;0;10;0;0;0;0;0;5;8;5;5;0;0;0;0;0;0;3;7;5;1;1;1;7;1;7;7;6;7;3;3;7;4;3;3;7;2;2;3;1;1;2;1;1;1;7;55;1;3;NA;NA;3;NA;1
"550719";"Berlin";10;10;10;10;10;5;5;8;8;8;5;10;4;4;6;9;4;5;4;2;200;100;0;0;50;0;4;5;4;6;5;4;5;3;9;5;8;9;8;6;7;8;5;8;7;3;9;4;7;6;7;8;7;6;8;8;9;8;7;6;5;6;9;7;10;5;9;8;4;6;5;4;7;9;8;9;8;7;8;9;10;8;7;9;3;1;3;2;3;2;1;3;3;2;5;4;6;5;5;4;5;6;4;6;5;3;4;7;6;4;5;4;6;4;6;7;5;6;3;2;21;1;3;1;1;4;"15378";1
"550092";"Berlin";9;7;7;6;6;9;5;4;7;4;4;7;9;3;4;4;7;3;7;5;150;200;0;25;300;50;2;3;4;7;7;7;7;9;6;9;2;3;3;2;0;5;5;10;6;9;5;3;7;5;0;2;6;0;4;8;7;4;8;3;0;3;0;9;0;0;0;6;6;10;3;7;4;0;5;6;0;7;7;0;3;9;8;0;2;0;0;0;0;2;0;3;6;4;1;1;1;6;5;4;3;3;7;1;3;6;6;5;3;6;3;1;1;5;2;1;1;5;2;5;21;1;1;3;1;3;"16767";NA
"543165";"Berlin";10;10;10;10;10;10;10;10;10;10;10;10;10;10;8;10;10;9;0;8;50;300;400;60;0;20;5;8;8;4;0;3;8;8;4;8;7;7;7;10;7;7;7;6;8;8;9;10;5;8;6;8;2;5;7;10;7;5;4;2;0;5;1;1;1;10;1;8;6;3;1;8;7;10;5;10;2;10;1;0;2;10;7;1;10;4;3;0;0;9;1;3;3;2;2;1;1;3;1;6;7;5;6;3;3;3;1;1;1;3;2;2;2;1;5;2;2;2;1;3;79;2;5;2;1;4;"14641";NA
"544462";"Berlin";7;8;10;10;10;10;8;8;10;3;4;10;2;7;6;8;8;6;8;2;500;600;2000;100;50;100;6;8;8;6;8;2;8;9;6;9;7;5;3;2;0;10;10;10;10;7;8;7;7;8;10;7;8;0;4;10;6;10;0;7;0;7;5;5;1;8;0;10;10;5;4;6;7;7;5;9;2;1;8;0;2;8;10;10;10;0;7;0;0;5;0;3;5;2;4;3;1;6;5;6;7;6;6;2;2;5;7;3;1;7;4;3;1;1;4;1;6;6;6;4;41;2;3;1;NA;1;"14089";1
"552377";"Berlin";10;10;10;10;7;10;10;10;10;10;10;10;5;10;0;0;0;0;0;0;60;200;400;100;650;50;10;10;5;0;0;0;10;10;10;10;NA;NA;NA;NA;NA;0;0;10;10;10;10;10;10;10;10;10;10;5;10;10;NA;10;10;10;0;10;0;0;0;10;0;0;0;10;10;10;10;5;0;0;1;0;0;0;10;5;0;0;10;0;0;0;0;0;0;3;7;3;1;1;1;NA;1;1;7;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;5;4;54;1;3;1;1;1;"12557";1
"549076";"Berlin";6;4;8;10;6;10;5;1;6;3;3;10;4;10;5;8;5;5;1;5;500;200;2000;500;500;200;0;6;2;5;4;4;8;8;10;8;4;2;4;4;6;0;3;10;8;6;6;8;5;10;7;8;8;7;0;10;4;8;0;3;1;0;1;0;1;2;0;0;0;0;0;4;4;4;3;8;0;0;6;0;0;10;0;5;10;5;5;0;0;2;4;3;6;4;3;3;1;1;3;7;7;6;6;7;7;7;1;1;1;7;4;4;7;1;7;2;6;7;7;7;59;1;3;1;4;1;"13467";1
"513940";"Berlin";8;7;8;8;7;5;7;5;7;8;6;10;3;6;10;7;4;9;8;8;10;300;50;15;0;10;4;2;5;8;9;9;8;8;4;8;4;2;3;7;2;5;3;3;3;9;8;6;3;6;3;9;9;5;9;6;3;6;5;2;0;10;2;2;0;5;0;8;8;8;5;9;8;3;0;7;2;9;6;8;5;10;2;7;9;4;2;0;0;0;0;3;2;3;2;3;7;4;6;7;7;6;3;1;1;2;4;1;2;5;3;4;3;1;1;1;2;4;4;5;77;1;5;1;1;3;"14913";NA
"442162";"Berlin";5;3;4;3;5;5;6;3;4;4;3;5;5;4;2;3;2;1;2;2;300;180;500;50;100;100;4;3;3;4;2;4;1;2;2;3;2;3;5;3;2;2;1;2;3;3;3;4;5;5;2;2;1;3;2;2;4;3;0;0;0;0;0;1;3;1;0;0;0;0;1;1;2;2;3;3;0;1;0;1;0;0;1;2;5;4;3;2;2;0;0;3;2;3;2;3;3;4;1;2;3;3;2;2;4;3;4;5;2;3;3;4;2;3;3;4;4;2;3;4;29;1;3;1;2;3;"39264";2
"442162";"Berlin";6;5;8;4;4;2;8;3;5;5;2;10;2;10;0;5;2;2;0;2;1000;200;700;100;150;100;0;5;7;3;3;3;4;0;0;0;4;4;3;4;0;7;7;7;7;7;6;5;6;8;8;5;7;0;5;1;7;7;0;0;0;0;0;0;0;5;0;7;7;3;4;4;3;3;0;8;8;5;6;0;5;7;7;7;2;0;0;0;0;2;0;3;7;4;1;3;1;5;4;6;3;4;7;4;6;6;2;5;7;7;5;5;5;2;4;2;1;5;5;7;55;1;3;3;4;3;"39264";1
"553017";"Berlin";10;10;7;10;6;5;0;10;10;10;10;10;10;10;3;6;10;1;3;10;60;100;0;100;100;50;10;3;10;10;5;2;10;10;0;4;6;6;1;9;4;2;0;9;1;9;10;10;7;10;6;7;10;10;10;10;10;10;8;10;0;2;7;2;8;10;0;0;0;4;1;10;8;3;3;9;1;1;9;6;10;10;10;10;7;6;6;2;1;10;6;3;5;7;4;6;1;2;3;7;4;7;7;5;6;7;7;7;7;7;2;1;1;7;6;6;2;3;1;7;16;1;1;5;1;NA;"12585";1
"550746";"Berlin";9;10;10;10;10;10;8;10;9;9;10;10;8;10;10;10;10;9;8;10;200;125;460;100;30;70;8;9;8;9;9;10;10;10;6;10;7;5;8;10;3;10;10;10;10;8;10;8;10;10;10;10;10;8;10;10;10;10;5;7;0;7;7;5;9;10;4;8;8;10;4;7;7;5;4;6;7;7;8;0;4;9;10;9;10;3;5;1;3;5;2;3;7;7;7;1;6;6;7;6;5;7;5;4;4;5;3;3;5;5;3;4;2;3;2;3;3;3;5;6;61;1;3;3;2;4;"46487";1
"548004";"Berlin";5;5;8;8;8;10;3;10;8;10;9;10;5;10;5;8;7;5;0;2;15;300;150;40;40;25;5;2;5;1;1;0;5;5;8;8;7;7;5;8;7;10;10;10;5;8;8;8;8;9;5;9;8;6;8;10;10;10;8;0;0;5;2;2;2;8;0;8;8;10;5;10;8;8;7;8;5;8;3;0;8;10;10;10;10;3;3;0;0;0;0;3;5;3;2;3;4;7;5;6;7;6;7;1;4;7;7;6;2;7;3;1;1;3;2;1;1;6;4;7;60;2;4;1;3;2;"99867";NA
"551109";"Berlin";8;8;9;8;9;9;9;9;9;8;9;10;5;9;8;9;8;7;9;7;50;80;100;30;90;50;8;7;6;4;8;4;7;7;5;9;9;8;8;9;7;9;5;9;9;9;10;8;7;8;7;10;8;7;9;10;9;8;1;3;0;3;7;7;7;9;1;9;4;9;9;7;7;6;3;7;0;9;6;6;8;10;8;6;7;5;5;0;1;1;0;3;6;4;3;2;3;6;6;7;6;6;7;1;2;1;1;1;2;6;3;2;1;4;1;6;2;6;4;6;71;2;5;1;2;1;"13599";NA
"546965";"Berlin";10;8;10;9;10;8;7;10;6;7;8;10;6;10;7;10;6;8;10;7;200;250;500;50;100;20;5;8;6;8;8;10;9;10;7;8;10;10;10;7;7;9;10;8;7;9;9;8;9;10;10;8;8;9;10;8;8;10;6;7;3;4;10;10;10;8;8;9;8;8;6;6;6;9;6;8;8;10;7;8;8;9;9;7;10;3;10;0;0;0;0;2;6;5;4;1;1;2;1;3;3;6;6;1;5;3;2;2;6;6;2;2;1;4;4;3;4;5;1;3;28;2;3;1;1;1;"12159";1
"539985";"Berlin";6;6;6;8;8;5;8;0;0;0;0;0;0;0;2;7;4;0;0;0;NA;NA;NA;NA;NA;NA;2;8;4;0;0;0;7;8;3;9;4;5;5;0;0;7;7;7;4;7;8;7;5;0;7;2;5;5;8;7;7;7;10;10;0;10;0;0;0;3;0;3;8;10;4;3;6;0;0;0;0;0;2;0;2;5;5;5;7;0;0;0;0;2;5;3;4;2;1;1;1;7;3;7;5;3;2;3;6;7;6;1;1;7;4;3;3;7;7;5;1;3;3;3;22;2;3;3;NA;1;NA;1
"547843";"Berlin";7;8;9;8;7;10;3;3;5;3;7;10;3;10;3;10;5;3;3;5;150;60;150;50;20;70;0;0;3;10;10;5;9;0;0;3;3;6;4;3;7;4;5;6;7;8;8;10;2;5;7;8;9;10;4;5;10;4;4;0;0;0;4;5;6;2;6;5;5;5;8;7;7;10;3;6;6;9;10;10;5;5;10;3;9;0;3;4;0;4;0;3;6;5;4;6;4;6;1;6;4;6;2;2;3;2;1;1;6;4;6;3;4;5;2;4;1;1;6;3;32;1;3;1;2;4;"31702";1
"255470";"Berlin";10;5;6;3;8;4;7;8;4;5;6;7;4;8;5;9;7;6;4;3;100;300;800;15;50;60;6;8;5;10;9;4;7;9;6;4;7;8;6;7;7;8;9;6;8;7;9;8;8;8;7;7;8;9;8;9;8;7;5;0;6;3;3;1;1;7;8;7;9;7;7;8;8;7;6;7;7;6;5;5;5;8;8;9;9;6;4;0;0;5;8;3;7;7;3;6;3;6;4;7;7;4;5;2;5;5;2;2;5;4;4;5;2;2;5;4;3;4;5;5;24;2;3;3;2;1;NA;1
"547379";"Berlin";7;8;10;10;10;10;6;9;10;5;8;10;5;10;7;4;7;5;3;2;80;250;250;40;10;50;3;2;2;3;4;2;9;9;5;10;8;6;0;0;3;9;10;8;8;7;7;9;10;10;3;9;8;6;10;10;10;10;10;8;0;10;1;1;0;10;2;7;6;5;6;2;2;2;2;8;1;10;7;0;5;10;1;7;7;5;0;0;0;2;0;3;5;1;1;1;3;5;4;7;7;7;6;3;4;7;4;3;6;7;5;4;1;6;1;2;6;1;3;6;90;1;5;3;1;1;"12437";NA
"546965";"Berlin";10;7;7;8;7;8;9;5;4;8;5;10;4;10;9;9;7;4;5;4;100;200;1000;100;150;100;7;5;4;9;8;8;8;7;5;8;10;10;8;3;4;9;9;10;10;4;8;3;5;10;9;8;5;5;10;8;6;7;10;6;0;8;6;5;4;0;8;7;5;9;8;2;3;2;6;7;4;8;0;0;6;7;0;4;7;2;4;0;0;0;4;3;2;1;2;2;1;1;2;4;1;5;6;1;1;2;1;1;5;7;1;1;1;3;5;3;1;1;2;6;36;1;3;3;NA;1;"10365";1
"442162";"Berlin";7;6;10;6;6;3;10;7;6;8;4;10;3;10;1;8;3;3;2;10;600;300;800;200;300;200;2;6;9;5;4;5;5;2;2;3;6;5;5;4;2;8;9;9;9;8;6;6;6;7;9;9;9;3;7;2;9;8;0;0;0;0;0;0;3;6;0;9;9;4;6;7;4;5;5;7;9;9;6;2;7;4;9;9;5;0;0;0;0;3;0;3;6;5;5;5;3;6;3;7;4;6;7;5;7;7;3;6;6;7;6;6;6;3;5;3;2;4;6;6;61;1;3;4;4;3;"39264";2
