"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"550013";"Essen";6;6;6;6;6;4;4;5;5;5;5;8;5;5;5;6;5;5;5;5;100;200;750;200;500;100;3;3;3;0;0;1;6;6;6;7;7;7;7;7;7;5;5;5;5;6;6;4;6;6;5;7;3;3;3;8;6;6;2;2;2;0;2;2;2;6;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;10;2;2;2;2;2;2;1;1;1;3;5;5;6;6;4;7;3;7;4;4;4;4;6;4;4;4;4;5;2;2;2;4;4;4;7;1;1;3;33;2;3;3;2;1;"45128";1
"550197";"Essen";9;8;10;10;8;9;8;8;9;7;9;9;8;7;8;8;7;6;7;7;110;60;0;50;100;20;8;9;8;6;7;8;8;9;7;9;7;7;7;7;4;8;7;7;7;8;8;9;9;9;8;6;9;9;9;10;10;10;8;6;0;4;4;6;4;4;1;7;7;3;3;6;6;7;4;5;3;6;7;3;6;8;8;7;8;6;3;1;0;3;1;3;7;4;4;5;3;4;2;5;6;5;5;6;6;7;3;2;5;5;5;3;5;4;3;2;3;5;3;5;17;2;1;2;1;2;"40822";NA
"514906";"Essen";5;6;8;7;4;9;10;9;2;10;8;10;7;8;3;7;8;3;7;4;350;100;150;100;200;50;1;6;6;3;4;2;7;10;4;9;2;1;1;2;4;3;5;7;7;8;8;6;5;7;7;3;4;2;3;3;5;5;0;0;0;0;0;10;4;2;9;4;4;0;5;8;9;3;0;8;7;8;3;0;2;0;0;0;8;0;0;0;0;0;0;3;7;7;2;3;1;7;7;6;3;3;4;5;7;6;2;1;6;5;6;6;6;5;4;4;5;5;2;3;73;1;5;3;1;4;"44139";NA
"551033";"Essen";10;10;10;10;10;10;10;5;9;8;3;10;7;3;5;10;1;7;3;10;200;300;500;100;100;100;0;3;2;3;7;4;6;10;3;10;4;4;5;7;2;10;8;5;8;7;9;10;10;10;5;8;7;0;8;10;5;7;2;5;0;2;0;1;1;4;0;10;7;5;6;7;5;8;9;8;0;3;2;0;5;10;5;8;10;1;1;0;0;3;0;3;6;6;5;6;1;6;3;2;5;7;6;1;3;5;1;1;1;6;1;3;5;1;3;1;2;6;6;6;40;1;3;1;2;1;"45479";1
"550013";"Essen";7;6;6;6;6;5;5;5;5;5;5;9;5;5;5;5;5;4;5;6;100;200;250;30;150;20;2;2;2;2;2;2;8;8;8;8;6;6;6;5;2;6;6;7;7;6;6;5;5;5;5;6;6;6;7;10;8;8;4;2;1;1;3;3;3;6;2;4;6;7;4;4;3;3;4;3;3;4;4;4;5;8;3;3;5;3;4;1;2;2;2;3;2;2;3;3;1;6;3;7;4;5;4;2;2;3;1;2;2;6;4;3;3;3;2;2;4;1;6;7;68;2;5;5;2;1;"46047";NA
"553025";"Essen";9;9;9;8;8;8;7;8;8;8;8;7;7;7;5;5;7;8;8;9;200;300;400;120;200;200;4;6;6;7;7;8;7;8;8;8;5;5;5;5;5;5;5;5;5;7;7;8;7;6;5;6;6;5;4;7;7;8;3;5;2;2;4;6;6;6;3;7;7;7;6;5;7;6;7;6;7;5;8;5;6;8;7;9;8;5;7;3;2;6;5;3;6;4;5;5;5;5;4;6;6;5;6;5;6;6;3;4;4;6;5;5;4;5;6;3;4;5;6;7;58;1;3;1;2;2;"42555";1
"549052";"Essen";8;7;9;8;7;7;8;10;9;6;5;10;8;9;9;8;8;6;5;7;200;250;400;200;200;150;7;8;7;8;5;7;9;9;3;9;7;6;4;6;2;8;8;9;8;9;9;8;7;9;8;8;7;7;8;10;9;9;2;4;0;4;2;2;0;5;0;8;6;7;6;9;8;6;5;9;7;4;7;2;5;9;9;8;8;2;1;0;0;0;2;3;7;7;5;5;2;7;2;3;5;3;6;5;6;6;3;3;2;6;2;5;4;5;4;3;3;5;3;6;42;1;3;3;1;2;"45711";1
"546922";"Essen";10;10;10;10;10;10;10;10;10;10;10;10;10;10;9;9;9;9;9;9;180;200;1500;250;400;50;9;9;9;9;9;8;9;10;10;9;9;10;10;10;10;9;9;9;8;9;10;10;10;10;10;10;10;10;10;10;10;10;9;10;9;9;9;10;10;10;10;8;8;8;6;7;8;9;7;6;7;7;8;8;9;6;6;7;10;7;7;8;7;1;2;3;2;2;3;2;2;5;6;5;4;5;4;1;1;1;1;1;6;7;6;5;6;7;5;5;4;5;4;6;58;1;3;3;3;1;"20095";2
"543588";"Essen";10;10;10;10;9;9;8;10;10;10;10;10;10;10;2;8;3;5;7;5;300;200;0;250;50;20;0;4;5;6;3;8;5;10;8;8;10;8;5;8;3;10;8;10;10;10;10;8;10;9;10;10;10;10;8;10;10;10;0;2;0;1;10;5;0;10;2;10;7;5;10;8;5;8;5;8;9;3;9;5;3;10;10;8;10;0;5;0;0;4;10;1;7;5;3;6;1;6;1;2;6;6;7;4;5;6;5;3;3;5;4;2;3;1;1;3;5;5;5;4;68;1;5;2;2;2;"45768";1
"550591";"Essen";8;8;8;8;8;8;8;10;5;5;5;10;5;0;0;8;8;2;2;2;80;350;950;100;50;20;0;5;2;2;2;2;8;8;8;8;8;8;8;8;8;8;8;5;5;5;5;5;8;8;8;8;8;8;8;8;8;8;0;10;0;8;6;6;6;8;2;6;6;10;10;10;10;6;5;5;5;5;5;2;9;10;8;8;10;3;3;0;0;0;0;3;7;4;1;1;6;6;6;7;7;7;6;5;5;7;6;6;6;6;3;3;3;1;1;1;6;6;7;7;62;2;5;1;1;3;"42549";NA
